5861589,0.1,-1.433952986334015,2
5862501,0.11,-107.81502935200116,200
5862564,0.12,-127.01343666964101,409
5864049,0.12,-31.253510047155103,46
5864574,0.1,-124.1203617948181,287
5864670,0.11,-6.836974913734706,11
5865450,0.12,-187.9872721449839,743
5866902,0.11,-50.11577589059441,92
5866914,0.12,0.0,0
5867496,0.1,-26.684549566765565,61
5868384,0.12,-203.66625770809347,951
5869143,0.11,-6.605869651897669,8
5869881,0.12,-6.548570569168642,8
5870553,0.1,-42.2575070870052,82
5871348,0.11,-7.374226236824847,6
5871399,0.12,-250.23356879897133,1329
5872824,0.12,-106.14336033408644,253
5873412,0.1,-68.3031141047811,127
5873550,0.11,0.0,0
1491,0.12,-28.87480534994008,17
2259,0.11,-22.827718433765487,38
2832,0.1,0.0,0
2940,0.12,-8.134795486950077,3
4410,0.12,-201.0924834001086,1165
4482,0.11,-2.4760976161469967,1
5742,0.1,-9.921438437177613,7
5898,0.12,0.0,0
5874318,0.12,-144.9852641306113,594
5875752,0.12,-54.457284409851965,123
5875815,0.11,0.0,0
5876376,0.1,-0.6236007362698073,1
5877183,0.12,-63.07650596977845,116
5877945,0.11,-4.483061660795411,9
5878707,0.12,-18.120710587268054,21
5879292,0.1,-107.84843412561884,280
6633,0.11,-197.71082245787224,658
7278,0.12,-136.93606301188345,280
8484,0.1,-144.40793560664903,551
8757,0.12,-34.14391947210376,48
8802,0.11,-7.284230992597313,8
10209,0.12,0.0,0
10932,0.11,-19.554875189134034,21
11358,0.1,-1.0627913412028551,1
11676,0.12,-235.1293613081302,878
5880165,0.12,0.0,0
5880207,0.11,-26.27720469652892,55
5881548,0.12,0.0,0
5882178,0.1,-16.967703339279584,36
5882436,0.11,-29.86247449081568,37
5882928,0.12,-61.60120445393281,165
5884353,0.12,-223.86987278291255,966
5884629,0.11,0.0,0
5885082,0.1,-100.15189149910935,202
5885742,0.12,0.0,0
13077,0.12,-89.90439984671735,274
13140,0.11,-8.12958269979596,9
14289,0.1,-21.25727205662481,26
14463,0.12,-264.95174726919294,1414
15258,0.11,-190.73601271762558,941
15969,0.12,-41.51015653319057,91
17268,0.1,0.0,0
17442,0.12,-6.76225786967197,2
17451,0.11,-169.34677154649805,319
5886810,0.11,-47.45271777298782,72
5887263,0.12,-200.33422640212012,947
5888040,0.1,-18.315694497376164,25
5888739,0.12,-96.08059123092644,237
5888952,0.11,-376.67035151301826,2318
5890191,0.12,-100.43630110404813,222
5890860,0.1,0.0,0
5891193,0.11,0.0,0
5891610,0.12,-67.75097878391293,88
18843,0.12,-104.81181977280825,210
19602,0.11,-86.9066556720632,162
20190,0.1,-210.62046342879282,823
20292,0.12,-15.344626577133267,15
21708,0.11,-290.27867828379993,1252
21717,0.12,-294.0676318910305,2280
23100,0.1,-58.64685733586644,60
23145,0.12,-207.46078737638112,970
23922,0.11,-33.77694473331381,33
5893065,0.12,-233.4214898581108,1480
5893350,0.11,-9.619258544705227,9
5893803,0.1,-20.798022733176662,31
5894448,0.12,-3.8730829915109686,5
5895537,0.11,-19.726677508420316,22
5895894,0.12,-27.297387231100664,39
5896728,0.1,0.0,0
5897376,0.12,-192.78629705941148,843
5897808,0.11,-42.175193077230425,66
24651,0.12,-15.046625365446742,17
25920,0.1,-57.83521790759123,82
26067,0.11,-8.898448426453406,4
26127,0.12,-73.04883908153437,88
27615,0.12,-90.3163554880513,151
28266,0.11,-107.54304265758522,150
28764,0.1,-208.2495000879507,694
29079,0.12,-21.664695489836223,21
5898834,0.12,-228.0734926020135,1154
30498,0.12,-123.11222302188224,383
30522,0.11,-40.06400552586681,64
5899554,0.1,-5.043278965005164,7
5900061,0.11,-4.643196033540397,7
5900241,0.12,-198.54604839355204,875
5901708,0.12,-123.2448696022036,422
5902290,0.11,-51.70330804255437,128
5902503,0.1,0.0,0
5903196,0.12,-1.5443301086372507,1
31683,0.1,-8.724199107775917,6
31971,0.12,-240.1405672831561,872
32745,0.11,-475.44918502371877,3362
33432,0.12,-74.52634760740919,96
34620,0.1,0.0,0
34734,0.11,-66.8469053677764,126
34947,0.12,-75.89512995698641,62
5904474,0.11,-2.094125763283446,3
5904648,0.12,-114.83965945810927,309
36414,0.12,-180.12750853203897,730
5905398,0.1,-85.5930387510526,215
5906175,0.12,-91.90775696252997,239
5906637,0.11,-80.64770909345887,206
5907588,0.12,-131.93335529477514,355
5908275,0.1,-10.367396892144498,19
5908941,0.11,-62.03678007545673,137
5909013,0.12,-121.49830953223154,403
5910435,0.12,-3.1178897817304474,1
36891,0.11,-10.602432919280334,12
37554,0.1,-53.914398803823815,69
37899,0.12,-59.50665673524028,64
39048,0.11,-21.841784561401642,22
39444,0.12,-28.525692855693343,31
40524,0.1,0.0,0
40941,0.12,-254.03831070354613,1021
41304,0.11,-183.6662513969365,463
5911158,0.1,0.0,0
5911233,0.11,0.0,0
42465,0.12,-264.66868655425003,1517
5911824,0.12,-4.94568023805555,4
5913339,0.12,-96.88665041016408,274
5913507,0.11,-136.32083693181713,371
5914179,0.1,0.0,0
5914863,0.12,-84.95650804428887,194
5915688,0.11,-10.882103847234767,12
5916369,0.12,-117.21585808259512,283
43446,0.11,-52.94709845642504,100
43506,0.1,-435.2348979512104,2590
44007,0.12,-131.74741139895207,290
45495,0.12,-159.05452690801647,353
45606,0.11,-158.41543904030885,328
46413,0.1,-49.34942947523502,70
46944,0.12,-194.09709458913392,548
47811,0.11,-220.58325824154468,686
5917203,0.1,-0.70681337132376,1
48405,0.12,-21.209322022356105,15
5917695,0.12,-6.88003709845325,9
5917866,0.11,-74.95316084836747,234
5919120,0.12,0.0,0
5920071,0.11,0.0,0
5920089,0.1,-4.168620654807323,5
5920611,0.12,-3.7558290388727777,4
5922078,0.12,-174.28041781144896,607
5922303,0.11,-63.6713156099795,186
49287,0.1,-8.860799265575237,19
49857,0.12,0.0,0
49953,0.11,-8.571457793556405,2
51339,0.12,-100.25035046145855,221
52209,0.11,-180.3808094264688,412
52209,0.1,0.0,0
52881,0.12,-65.94469624540089,126
5923014,0.1,0.0,0
5923458,0.12,-59.93395909396981,117
54387,0.12,-164.13269856919874,403
54420,0.11,-151.9275659112221,362
5924487,0.11,-0.8240777914844106,1
55206,0.1,-60.51520511794958,91
5924973,0.12,-200.17054292482695,964
5925852,0.1,-110.42556276490768,269
5926464,0.12,-118.01523331362681,377
5926620,0.11,-3.332231930561914,3
5927949,0.12,-5.820380968767189,11
5928663,0.1,0.0,0
5928849,0.11,-95.89934899514292,195
55800,0.12,0.0,0
56649,0.11,-126.13905013860405,215
57270,0.12,-4.143212411451524,4
58158,0.1,-21.193142860291307,25
58761,0.12,-268.9840263490718,1317
58872,0.11,-5.524753880062003,4
5929401,0.12,-11.430677533412661,17
60210,0.12,0.0,0
5930895,0.12,-112.93465852541156,401
61026,0.11,-170.14311611401257,285
61122,0.1,-133.2640777013077,218
5931153,0.11,-7.228833023363232,4
5931669,0.1,-68.66967399912345,173
5932350,0.12,-81.26401234058753,129
5933379,0.11,-132.05967117687865,428
5933853,0.12,-98.87426131861804,244
5934624,0.1,-6.097552577528861,3
61737,0.12,-250.64672202522178,1079
63201,0.12,-5.9217930461337716,8
63273,0.11,-252.9048697779678,1298
64086,0.1,-128.89998273884743,296
64731,0.12,-106.00402222992277,234
5935263,0.12,-168.30015338819206,534
5935617,0.11,-31.921937880346935,54
65511,0.11,-37.04147604398897,42
66255,0.12,-240.21408975282495,1174
5936709,0.12,-71.1960375922566,164
66924,0.1,0.0,0
5937561,0.1,-14.790258070775211,26
5937870,0.11,-0.8050549659936604,1
5938233,0.12,0.0,0
5939691,0.12,-99.79004208486505,297
5940060,0.11,0.0,0
5940510,0.1,0.0,0
5941149,0.12,-69.29494509886086,117
67743,0.12,-1.456485459005988,2
67758,0.11,-89.1007380987248,149
69213,0.12,-149.34753305793743,302
69813,0.1,-8.145941406190731,3
69924,0.11,-86.99162546972865,283
70638,0.12,0.0,0
5942154,0.11,-54.143198399617646,152
72132,0.11,-29.930484162883275,37
72150,0.12,-54.989940162450424,56
5942565,0.12,-193.27064883685165,762
72753,0.1,-84.95159874536749,141
5943471,0.1,0.0,0
73590,0.12,-42.27124320852316,65
5944038,0.12,-186.51134898751516,724
5944398,0.11,-14.454076115107739,19
5945481,0.12,-86.13426827794265,205
5946405,0.1,-131.39565272926296,608
5946579,0.11,-34.3253814760604,62
5946963,0.12,-36.63234157977293,81
74352,0.11,-6.139985470229728,9
75048,0.12,-28.919381933742564,22
75624,0.1,0.0,0
76488,0.12,-90.9409452553657,132
76557,0.11,-50.71876933582966,52
77976,0.12,-3.3769753613240487,2
5948433,0.12,-24.42886411006151,66
5948658,0.11,0.0,0
78642,0.1,0.0,0
78789,0.11,-17.45652097740003,18
5949399,0.1,0.0,0
79485,0.12,-192.94686827613094,617
5949978,0.12,-158.40662378715925,717
5950704,0.11,0.0,0
5951418,0.12,-40.83829969041798,72
5952453,0.1,-13.538328435423397,29
5952828,0.12,-223.57188078895112,1136
5952846,0.11,-27.850599907064897,25
80913,0.12,0.0,0
80940,0.11,-159.3707027196127,408
81555,0.1,-90.5116795837172,268
82443,0.12,-69.46712014786958,158
83079,0.11,0.0,0
5954286,0.12,0.0,0
83916,0.12,0.0,0
5955021,0.11,0.0,0
84525,0.1,-150.93097666201737,499
5955396,0.1,0.0,0
5955714,0.12,-6.819160763732282,17
85257,0.11,-24.617305548265634,30
85332,0.12,-27.105608917858607,42
5957220,0.12,-20.44583697018055,30
5957277,0.11,-68.06900171449098,139
5958393,0.1,-33.30051662901171,44
5958696,0.12,-179.2976050003235,569
5959425,0.11,-198.01159156257012,584
86796,0.12,-189.70237943434464,438
87435,0.11,-339.37730800100456,984
87450,0.1,-15.985591020581412,27
88254,0.12,-130.73296048908085,428
5960127,0.12,0.0,0
89556,0.11,0.0,0
89751,0.12,-269.37723173895034,1283
5961372,0.1,-9.793386442983282,12
5961561,0.11,0.0,0
90447,0.1,-22.958293219503464,22
5961648,0.12,-0.9624456808803346,1
91242,0.12,-56.2978949765851,81
91716,0.11,-204.61200271299967,619
5963154,0.12,-249.08199103139347,1460
5963688,0.11,-108.08929130981682,241
5964276,0.1,0.0,0
5964651,0.12,-175.0108273364591,450
92787,0.12,0.0,0
93459,0.1,-80.19963275608283,166
93768,0.11,-28.204289566788997,26
94254,0.12,-17.875953216202998,10
5965848,0.11,-4.790413148720372,9
5966112,0.12,-22.604077822027875,46
95709,0.12,-169.29146829357364,362
5967255,0.1,0.0,0
95952,0.11,0.0,0
5967534,0.12,-16.591981022521168,26
96381,0.1,-3.663585989843887,9
5968029,0.11,-4.611331197339962,6
97143,0.12,-37.016030110834166,60
5968920,0.12,0.0,0
98268,0.11,-405.8944336544005,1843
5970132,0.1,-0.9639104931735964,1
5970267,0.11,-3.894076148033397,3
5970381,0.12,-251.80579836042997,1032
5971920,0.12,-55.24001553820107,90
98679,0.12,-106.16340251574911,188
99240,0.1,0.0,0
100134,0.12,-87.47892795803419,253
100518,0.11,0.0,0
5972505,0.11,0.0,0
5973069,0.1,-153.91809715198806,498
101658,0.12,-19.40655843300547,36
5973387,0.12,-166.67441918112743,504
102072,0.1,-7.2082113789996765,6
102759,0.11,-23.526883667772957,28
5974704,0.11,-151.75303778843823,676
103194,0.12,-10.78672773999588,7
5974842,0.12,-115.8285631236583,242
5976117,0.1,-5.1901232176674,7
5976366,0.12,-12.570699255653208,18
5976837,0.11,0.0,0
5977875,0.12,-1.043368515802398,1
104664,0.12,-36.637688437547716,58
105024,0.11,-36.358791679704005,51
105063,0.1,-21.272898213322875,26
106110,0.12,0.0,0
5979006,0.11,-60.83860821531707,130
5979024,0.1,0.0,0
107259,0.11,-9.962215388146136,16
5979267,0.12,-0.9367887928010401,2
107568,0.12,-160.4672216598601,439
108012,0.1,0.0,0
5980722,0.12,-88.80367673193521,265
109089,0.12,-127.85942038875085,375
5981268,0.11,-34.13249403154677,40
109437,0.11,-6.0776035291781225,7
5981964,0.1,0.0,0
5982126,0.12,0.0,0
5983320,0.11,0.0,0
5983572,0.12,-13.784613134674675,26
110607,0.12,-293.10374275498225,1666
110886,0.1,0.0,0
111651,0.11,-6.666079426976685,7
112038,0.12,-5.4299260013481465,7
5984934,0.1,0.0,0
5985078,0.12,-248.71387459555092,1211
113451,0.12,-5.294722629792008,7
5985594,0.11,-241.3571430219636,943
113856,0.1,0.0,0
113862,0.11,-16.52184037575534,18
5986566,0.12,-37.358278416022145,41
114927,0.12,-3.079160448303786,5
5987898,0.11,-5.27819873293322,4
116037,0.11,0.0,0
5987910,0.1,0.0,0
5988018,0.12,-39.85180413469322,50
116397,0.12,0.0,0
5989491,0.12,0.0,0
5990085,0.11,-131.12633191132244,409
116805,0.1,-167.49508121827841,320
117951,0.12,-22.458914873258504,19
118236,0.11,-109.50898604914045,248
5990781,0.1,-14.89130261300027,20
5990934,0.12,-50.95008872456987,93
119430,0.12,-30.10825699682686,43
119625,0.1,0.0,0
5992254,0.11,0.0,0
5992410,0.12,-1.1061917019612253,1
120519,0.11,-56.24183294468735,70
120963,0.12,0.0,0
5993730,0.1,-3.1851531269065188,7
5993886,0.12,-33.3684673122717,59
5994444,0.11,-26.268548206471745,46
122457,0.12,-206.1226903226025,581
122481,0.1,-7.2903642883964945,3
122772,0.11,-51.876346107560224,119
5995365,0.12,-37.83227066359883,89
123855,0.12,-229.2729795618109,945
5996631,0.1,-10.639424443728107,13
5996652,0.11,0.0,0
5996850,0.12,-6.490247816842478,7
124971,0.11,0.0,0
125307,0.1,-66.95488536568527,123
125316,0.12,-73.16194227057724,166
5998338,0.12,-150.9014676523707,474
5998701,0.11,0.0,0
126789,0.12,-58.27258637418567,49
127203,0.11,-20.512186812178133,25
5999658,0.1,-5.714950989997879,10
5999799,0.12,-110.99214865559377,219
128199,0.1,0.0,0
128241,0.12,-86.24967917412272,174
6000915,0.11,-3.2162169199776005,4
6001305,0.12,-96.68587989318813,273
6002544,0.1,0.0,0
129471,0.11,-199.50067826474134,342
129648,0.12,0.0,0
131121,0.12,-159.9435967237437,329
131250,0.1,-432.8851022696874,1254
131649,0.11,-87.90831449588677,143
132576,0.12,0.0,0
133902,0.11,-409.5588198123778,1830
134043,0.12,-266.4346940035989,1356
134286,0.1,0.0,0
135537,0.12,0.0,0
136116,0.11,-3.1723477018694672,2
137010,0.12,-11.159282547282372,22
137193,0.1,-3.1588730131432667,2
138321,0.11,-3.3231591955931994,2
138519,0.12,-251.5220348405586,1239
139983,0.12,-162.02960341694745,583
140163,0.1,0.0,0
140469,0.11,-35.258303850895196,63
141426,0.12,0.0,0
142713,0.11,-168.81700263921087,344
142941,0.12,-36.20092463845157,35
143106,0.1,-1.3065007883430484,3
144450,0.12,0.0,0
144870,0.11,-33.7122212744345,43
145950,0.12,-254.6223119194832,997
146004,0.1,-51.67371463397656,65
147108,0.11,-73.14024388303424,106
147390,0.12,-104.02790428249536,299
148872,0.12,-29.790911642328506,43
148896,0.1,-47.52384135234105,55
149265,0.11,-71.04433158295235,164
150336,0.12,-109.04164350731781,162
151542,0.11,-52.53355961068311,64
151830,0.12,-66.49979891508579,195
151914,0.1,-29.27017647665776,25
153294,0.12,0.0,0
153777,0.11,-12.294176210704375,11
154683,0.12,-11.439263503673914,12
154704,0.1,0.0,0
156033,0.11,-6.431545508679855,10
156177,0.12,-75.75682922134547,194
157542,0.1,-8.213067618675973,6
157722,0.12,-104.39918118555993,180
158178,0.11,0.0,0
159225,0.12,-3.2375393724879,3
160380,0.11,-92.48939897691594,182
160380,0.1,-11.58232054544961,15
160632,0.12,-41.742231791026825,34
162138,0.12,-279.19356263226814,1420
162687,0.11,-152.58484998528417,426
163290,0.1,-44.805102517427656,63
163668,0.12,-208.84850421092074,845
164874,0.11,-276.04315024848415,1243
165141,0.12,-191.30759565514032,537
166248,0.1,0.0,0
166632,0.12,-84.89487167919243,303
167025,0.11,-2.358682676495265,3
168138,0.12,-83.99374778212511,183
169221,0.11,-16.237587323029626,19
169260,0.1,-2.6591442187241405,5
169710,0.12,-292.2600769978287,1723
171186,0.12,-90.68809435293768,254
171549,0.11,0.0,0
172275,0.1,-133.99591290098732,277
172662,0.12,-23.35508858955977,19
173751,0.11,-26.434107826952626,25
174147,0.12,0.0,0
175242,0.1,-59.09920890276904,94
175656,0.12,-44.48507991893908,54
176031,0.11,-44.56659160788492,55
177105,0.12,-73.81370874370782,137
178230,0.1,-366.7569020554676,1171
178260,0.11,-0.9395832225792577,2
178566,0.12,-55.873136514157586,71
179967,0.12,-158.49307099544117,664
180585,0.11,-2.807841450359198,1
181143,0.1,-13.074888649964038,14
181503,0.12,-28.301827080271323,43
182874,0.11,-152.19497902241616,344
182931,0.12,0.0,0
183972,0.1,0.0,0
184353,0.12,-27.287671116856625,18
185148,0.11,-261.2537949985784,1407
185874,0.12,0.0,0
186843,0.1,-14.73810532150037,11
187293,0.12,-104.97554030021685,381
187311,0.11,-19.58622495242223,17
188769,0.12,0.0,0
189396,0.11,-17.021577201586513,22
189843,0.1,-36.24474448440744,54
190272,0.12,-194.6142901560796,561
191622,0.11,-93.06808355160364,186
191811,0.12,-310.73489135604495,2179
192858,0.1,-30.91599268454142,46
193320,0.12,-70.17393532866708,112
193809,0.11,0.0,0
194793,0.12,-159.84563231601183,370
195804,0.1,-26.265324655615206,37
196017,0.11,-117.93004564595316,344
196206,0.12,-84.00042357621813,173
197667,0.12,-141.4013429932312,261
198273,0.11,-90.02759266458908,229
198753,0.1,-65.14943808252532,124
199167,0.12,-66.86964728390888,88
200502,0.11,-287.18989465214077,781
200685,0.12,-272.7995801889809,1192
201645,0.1,-4.222858624132308,3
202140,0.12,-201.25935703223234,780
202671,0.11,-21.107474636571702,18
203682,0.12,-258.6811359466934,1092
204558,0.1,-7.064137725348711,4
204882,0.11,0.0,0
205218,0.12,-3.4191288109892612,3
206652,0.12,-4.846197450486937,5
207072,0.11,-140.62241573358403,525
207609,0.1,0.0,0
208134,0.12,-15.636855219177633,17
209277,0.11,-179.5069087379389,645
209538,0.12,0.0,0
210450,0.1,0.0,0
210984,0.12,-19.741671956558996,25
211590,0.11,0.0,0
212412,0.12,-218.17777333409546,698
213381,0.1,-120.57715593697856,264
213816,0.12,-3.2955844433987833,2
213834,0.11,0.0,0
215256,0.12,-79.74065829014106,73
216036,0.11,0.0,0
216420,0.1,-94.8192913841927,149
216690,0.12,0.0,0
218199,0.12,-146.26626144106632,274
218223,0.11,-219.79733665937263,641
219327,0.1,-182.00413318295716,817
219597,0.12,0.0,0
220386,0.11,-82.0945603539949,207
221115,0.12,-276.9327880929015,1572
222249,0.1,-4.4308441087154025,6
222630,0.11,-7.049134606547033,5
222660,0.12,-68.44641257396444,100
224097,0.12,-5.278663032691807,4
224802,0.11,-10.979185107903206,4
225108,0.1,0.0,0
225675,0.12,-144.51208293686992,322
227049,0.11,-56.74733014772867,158
227157,0.12,-235.08546988132406,793
228081,0.1,0.0,0
228633,0.12,-106.62167019606278,181
229281,0.11,0.0,0
230028,0.12,-152.3490378119423,519
231033,0.1,-11.231039492529614,10
231399,0.11,-6.301473712391798,6
231582,0.12,-2.11009804296113,2
233040,0.12,-24.120704733207035,24
233580,0.11,-70.45569239470066,128
234078,0.1,0.0,0
234546,0.12,-137.30076322179983,286
235749,0.11,-21.797104405292146,17
235968,0.12,-26.323577686216037,33
237069,0.1,0.0,0
237435,0.12,-132.01280237849602,402
238050,0.11,0.0,0
238944,0.12,-15.499493432748853,16
240117,0.1,-16.754448613384806,18
240144,0.11,-88.5710002762092,175
240477,0.12,-229.25983346747833,740
241938,0.12,-30.40945623962315,39
242409,0.11,-313.22527790890956,1317
243135,0.1,-74.60209562523012,117
243423,0.12,-107.39265266392712,149
244569,0.11,-114.86863328308112,389
244863,0.12,-2.534812205562287,1
246156,0.1,-246.82303529397228,1070
246336,0.12,-12.971982493706156,9
246828,0.11,-210.71910747067182,531
247839,0.12,-236.0079537034892,959
249036,0.11,-73.20859179015854,178
249054,0.1,-3.422288219554995,8
249321,0.12,-60.18328659892574,132
250824,0.12,0.0,0
251304,0.11,-66.33063259157099,128
251928,0.1,-12.19872501104601,11
252276,0.12,-144.79670479780538,444
253434,0.11,-234.00128956508937,1005
253668,0.12,-118.09527529009826,333
254841,0.1,-55.3361409100411,84
255168,0.12,0.0,0
255627,0.11,-30.146245734338706,39
256659,0.12,-15.242200039772403,9
257823,0.1,0.0,0
257859,0.11,0.0,0
258150,0.12,0.0,0
259620,0.12,-14.640116632578813,27
260049,0.11,0.0,0
260712,0.1,-56.111612503551264,145
261066,0.12,0.0,0
262260,0.11,0.0,0
262614,0.12,-267.0453178713234,1136
263766,0.1,-88.74979417358878,210
264054,0.12,-6.168880074416464,3
264510,0.11,-96.59609919109093,217
